loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,open_acc,pub_rec_bankruptcies
2500.0,36,13.98,1.0,1,52180.0,0,11.77,0.0,8.0,0.0
25000.0,60,18.67,10.0,2,150000.0,1,0.89,1.0,12.0,0.0
7500.0,60,11.49,10.0,3,55000.0,1,15.6,0.0,9.0,0.0
4550.0,60,7.88,5.0,2,80000.0,0,1.88,0.0,6.0,0.0
1000.0,36,13.23,3.0,1,73000.0,1,9.6,0.0,4.0,0.0
7000.0,36,11.86,5.0,3,24000.0,0,16.55,0.0,4.0,1.0
4000.0,36,11.49,2.0,1,40000.0,1,11.13,0.0,7.0,0.0
2700.0,36,10.75,10.0,1,24000.0,0,11.35,0.0,5.0,0.0
8000.0,36,13.23,7.0,1,48000.0,1,0.88,0.0,4.0,0.0
6000.0,36,16.32,4.0,1,36000.0,1,21.03,0.0,4.0,0.0
6000.0,36,11.49,3.0,3,24000.0,1,10.1,0.0,19.0,0.0
12000.0,36,13.23,5.0,1,67000.0,1,8.88,0.0,6.0,0.0
10000.0,36,10.75,2.0,2,28644.0,1,11.94,0.0,3.0,0.0
8000.0,60,20.16,1.0,2,22800.0,1,11.26,0.0,3.0,0.0
4000.0,36,11.86,3.0,2,60000.0,1,17.04,0.0,9.0,1.0
7000.0,36,11.49,1.0,2,65000.0,1,3.56,0.0,7.0,1.0
7600.0,36,13.23,1.0,1,67680.0,0,24.56,0.0,10.0,0.0
22000.0,36,13.23,4.0,2,83200.0,0,9.45,0.0,23.0,0.0
5000.0,36,11.86,3.0,2,72000.0,1,17.0,1.0,7.0,0.0
5000.0,60,13.23,2.0,1,43616.75,1,0.99,0.0,7.0,0.0
5000.0,36,15.58,4.0,1,18600.0,0,13.68,0.0,6.0,0.0
8500.0,36,13.98,3.0,1,30000.0,1,9.72,0.0,3.0,0.0
15000.0,36,15.58,3.0,2,140000.0,1,16.7,3.0,14.0,0.0
25000.0,60,18.3,5.0,2,86004.0,1,16.7,0.0,8.0,0.0
2100.0,60,11.12,10.0,2,40000.0,1,24.03,0.0,8.0,0.0
25000.0,36,15.95,5.0,2,120000.0,1,16.09,0.0,12.0,0.0
4800.0,36,13.98,7.0,3,48279.6,1,3.85,0.0,6.0,0.0
5500.0,60,10.75,10.0,2,40000.0,1,20.79,0.0,9.0,0.0
6500.0,36,13.98,4.0,2,55000.0,1,11.91,0.0,8.0,0.0
5000.0,36,14.72,1.0,3,20000.0,1,7.02,0.0,3.0,0.0
8000.0,36,15.21,6.0,2,46680.0,1,19.13,1.0,11.0,0.0
6500.0,36,7.14,5.0,3,75200.0,1,18.29,0.0,12.0,0.0
8000.0,36,7.14,5.0,1,46000.0,1,11.27,0.0,11.0,0.0
2000.0,36,7.88,1.0,1,33000.0,1,16.15,0.0,7.0,0.0
3500.0,36,13.98,2.0,2,125000.0,1,8.82,0.0,6.0,0.0
15250.0,60,15.58,3.0,1,44400.0,1,23.59,0.0,10.0,0.0
11000.0,36,7.88,0.0,2,42000.0,1,13.57,0.0,8.0,0.0
6000.0,36,10.75,5.0,2,63996.0,1,20.23,0.0,8.0,0.0
19750.0,36,11.12,4.0,2,74700.0,1,19.98,0.0,9.0,0.0
16000.0,36,13.23,3.0,2,35004.0,1,20.81,0.0,5.0,0.0
25000.0,60,13.23,10.0,2,300000.0,1,5.49,0.0,9.0,0.0
12000.0,60,15.95,10.0,1,85000.0,1,13.33,0.0,13.0,0.0
8500.0,36,7.51,3.0,3,36000.0,1,22.93,0.0,13.0,0.0
6000.0,36,10.75,5.0,1,50000.0,1,16.1,0.0,11.0,0.0
4000.0,36,14.35,3.0,2,45000.0,1,10.05,0.0,5.0,0.0
13750.0,36,7.51,0.0,1,35000.0,1,24.89,0.0,8.0,0.0
20000.0,60,13.98,4.0,1,58595.0,1,4.67,0.0,8.0,0.0
16000.0,60,15.58,2.0,2,78000.0,0,8.57,0.0,9.0,0.0
3000.0,60,17.56,1.0,2,45000.0,1,12.32,0.0,8.0,0.0
9000.0,60,11.49,3.0,2,120000.0,1,13.87,0.0,10.0,0.0
15000.0,60,16.82,4.0,2,90000.0,1,21.87,0.0,9.0,0.0
15000.0,36,10.75,3.0,1,48564.0,0,21.89,0.0,7.0,0.0
8000.0,36,11.12,3.0,1,62000.0,1,11.35,0.0,6.0,0.0
4800.0,36,7.88,0.0,1,65000.0,1,10.19,0.0,15.0,0.0
6400.0,36,14.35,1.0,1,31836.0,1,17.38,0.0,6.0,0.0
18000.0,60,16.32,4.0,2,90000.0,0,21.92,0.0,19.0,1.0
10000.0,60,13.23,10.0,2,46000.0,1,14.17,0.0,4.0,0.0
12000.0,60,11.86,2.0,1,52800.0,1,20.09,0.0,12.0,0.0
6000.0,36,7.51,10.0,2,70000.0,1,3.48,0.0,17.0,0.0
7000.0,36,7.51,5.0,2,80000.0,1,8.21,0.0,12.0,0.0
25000.0,60,17.93,4.0,2,480000.0,1,6.44,0.0,10.0,0.0
25000.0,60,11.86,5.0,1,63300.0,1,1.84,0.0,7.0,0.0
8000.0,36,10.38,0.0,3,40000.0,0,2.4,0.0,3.0,0.0
4000.0,36,6.76,0.0,1,68000.0,1,10.92,0.0,18.0,0.0
3600.0,60,10.75,5.0,1,20700.0,1,1.74,0.0,7.0,0.0
20000.0,36,10.38,5.0,2,72000.0,1,19.33,0.0,15.0,0.0
16000.0,60,13.23,5.0,2,95000.0,1,17.56,0.0,8.0,0.0
9250.0,36,7.51,0.0,2,70000.0,1,14.14,0.0,12.0,0.0
1700.0,36,14.72,1.0,1,40000.0,1,19.35,0.0,9.0,0.0
24000.0,60,13.61,7.0,1,78000.0,1,19.45,0.0,5.0,0.0
9000.0,60,13.98,4.0,2,42000.0,1,9.51,0.0,9.0,0.0
12000.0,36,7.51,2.0,2,120000.0,1,8.16,0.0,14.0,0.0
9600.0,60,13.23,1.0,2,46000.0,1,2.56,0.0,2.0,0.0
1000.0,36,13.98,0.0,1,34800.0,1,18.31,0.0,3.0,0.0
24250.0,36,17.56,10.0,1,68400.0,1,22.51,1.0,21.0,0.0
12000.0,36,11.49,9.0,1,36000.0,1,23.73,0.0,7.0,0.0
15000.0,60,11.12,3.0,1,44000.0,1,19.06,0.0,7.0,0.0
8800.0,60,10.38,2.0,1,45000.0,1,21.59,0.0,11.0,0.0
10000.0,36,13.98,5.0,1,30000.0,1,9.44,0.0,6.0,0.0
3000.0,60,16.45,2.0,1,22000.0,0,9.0,0.0,4.0,0.0
4000.0,36,11.49,3.0,2,75000.0,0,9.39,0.0,10.0,0.0
8000.0,36,10.38,7.0,3,33000.0,1,17.05,0.0,6.0,0.0
15000.0,36,7.88,10.0,3,63000.0,1,10.67,0.0,18.0,0.0
15000.0,60,11.86,10.0,2,74000.0,1,16.38,0.0,6.0,0.0
3500.0,36,13.98,10.0,1,48000.0,1,8.75,0.0,3.0,0.0
18000.0,60,13.61,6.0,2,120000.0,1,15.81,0.0,7.0,0.0
5600.0,36,11.86,10.0,2,53004.0,1,8.85,0.0,10.0,0.0
7750.0,60,13.98,10.0,2,65000.0,0,18.72,0.0,12.0,0.0
2400.0,36,7.88,0.0,1,52000.0,1,14.68,0.0,7.0,0.0
2500.0,36,6.39,10.0,1,34800.0,1,11.24,0.0,12.0,0.0
4975.0,36,14.72,10.0,2,17760.0,1,6.76,1.0,4.0,0.0
4500.0,60,7.88,8.0,2,1080000.0,1,0.57,0.0,7.0,0.0
25000.0,60,11.86,3.0,2,65000.0,1,11.19,0.0,14.0,0.0
2000.0,36,10.38,10.0,2,96000.0,1,11.29,1.0,13.0,0.0
24000.0,60,11.86,10.0,1,100000.0,1,18.2,0.0,7.0,0.0
17600.0,36,14.84,10.0,2,156996.0,1,21.81,1.0,24.0,0.0
3300.0,36,7.88,10.0,2,67000.0,1,19.0,0.0,19.0,0.0
4000.0,36,14.35,8.0,3,39996.0,1,6.27,0.0,8.0,0.0
9000.0,60,15.95,5.0,1,80000.0,1,11.41,0.0,3.0,0.0
18000.0,36,7.51,4.0,1,82500.0,1,11.17,0.0,17.0,0.0
1800.0,36,6.76,8.0,2,58000.0,1,9.37,0.0,6.0,0.0
5000.0,36,11.49,5.0,1,48000.0,1,8.8,0.0,5.0,0.0
18000.0,60,18.3,0.0,1,84996.0,1,14.99,0.0,18.0,0.0
11800.0,60,15.95,1.0,1,33600.0,1,13.96,0.0,11.0,0.0
25000.0,36,15.58,3.0,2,91200.0,0,20.83,0.0,11.0,1.0
15000.0,36,11.86,0.0,1,44000.0,1,17.4,0.0,13.0,0.0
10000.0,36,11.86,1.0,1,65488.0,1,12.79,1.0,11.0,0.0
2000.0,36,15.58,8.0,1,42000.0,1,16.31,0.0,3.0,0.0
10000.0,60,13.61,6.0,1,30000.0,0,16.84,0.0,10.0,0.0
24000.0,36,14.84,3.0,1,62400.0,1,4.79,0.0,9.0,0.0
4300.0,36,11.86,4.0,1,23000.0,1,7.36,0.0,11.0,0.0
25000.0,60,13.61,5.0,2,120000.0,1,12.38,0.0,18.0,0.0
6000.0,36,10.38,4.0,1,39000.0,1,12.89,0.0,10.0,0.0
25000.0,36,11.49,1.0,2,110000.0,1,18.48,0.0,7.0,0.0
1800.0,36,7.88,8.0,2,99000.0,1,12.88,0.0,13.0,0.0
9250.0,60,10.75,4.0,2,102000.0,0,3.41,1.0,6.0,0.0
4500.0,36,11.49,0.0,1,24000.0,1,3.7,1.0,6.0,0.0
3000.0,60,19.04,4.0,2,74500.0,1,23.08,1.0,19.0,0.0
4800.0,60,17.93,1.0,1,36996.0,1,16.7,0.0,3.0,0.0
1200.0,36,17.56,4.0,1,54096.0,1,9.36,0.0,5.0,0.0
4000.0,36,11.49,0.0,1,18000.0,1,11.8,0.0,4.0,0.0
2000.0,36,15.58,2.0,2,36120.0,1,1.96,0.0,2.0,0.0
1500.0,36,11.49,10.0,1,30000.0,0,1.32,1.0,7.0,0.0
5000.0,36,16.45,0.0,1,35000.0,1,16.9,0.0,4.0,1.0
4000.0,36,11.49,2.0,1,15000.0,1,14.56,0.0,3.0,0.0
4800.0,60,15.95,10.0,2,66000.0,1,15.89,0.0,6.0,1.0
12000.0,36,15.21,3.0,2,110000.0,1,18.04,0.0,14.0,0.0
25000.0,60,13.23,6.0,2,130000.0,1,23.22,0.0,11.0,0.0
9600.0,36,13.23,10.0,1,42000.0,1,17.11,0.0,5.0,1.0
1200.0,36,14.35,3.0,1,26400.0,0,21.45,0.0,4.0,1.0
20000.0,36,10.75,5.0,2,69000.0,1,17.04,0.0,12.0,0.0
5000.0,36,13.61,1.0,1,42996.0,1,8.04,0.0,3.0,0.0
10000.0,60,11.86,2.0,1,73000.0,0,22.31,0.0,10.0,0.0
25000.0,60,13.98,6.0,2,110000.0,1,10.77,1.0,10.0,0.0
5000.0,60,15.21,2.0,2,55000.0,0,5.08,0.0,6.0,0.0
8000.0,36,14.84,2.0,1,45000.0,1,6.45,0.0,6.0,0.0
15000.0,36,11.86,6.0,2,65000.0,1,16.91,0.0,12.0,0.0
2800.0,60,20.16,3.0,1,20400.0,1,19.82,0.0,3.0,0.0
5500.0,60,15.58,4.0,1,25064.0,1,23.7,0.0,7.0,0.0
14500.0,60,10.75,10.0,2,43015.44,1,14.26,0.0,6.0,0.0
5500.0,60,13.98,0.0,1,24000.0,1,22.75,0.0,3.0,0.0
5000.0,60,11.12,5.0,2,50000.0,1,13.25,0.0,6.0,0.0
6000.0,36,7.88,9.0,2,51996.0,1,0.58,0.0,7.0,0.0
5000.0,36,13.23,10.0,3,44000.0,1,22.01,0.0,9.0,0.0
2400.0,36,16.32,3.0,2,126000.0,1,18.72,0.0,15.0,0.0
13800.0,36,7.88,0.0,2,125600.0,1,19.64,0.0,11.0,0.0
1800.0,36,7.51,3.0,1,33660.0,1,13.05,0.0,8.0,0.0
6000.0,36,7.88,10.0,2,39600.0,1,14.67,0.0,4.0,0.0
9000.0,36,6.76,4.0,2,79000.0,1,2.61,0.0,11.0,0.0
15000.0,60,12.73,0.0,1,39996.0,1,14.64,0.0,5.0,0.0
14400.0,60,17.93,0.0,1,120000.0,1,21.6,0.0,15.0,0.0
2000.0,36,11.12,3.0,2,30720.0,1,10.05,0.0,6.0,0.0
25000.0,60,13.23,10.0,2,108000.0,1,2.88,0.0,18.0,0.0
15000.0,36,11.12,6.0,1,51000.0,1,21.25,0.0,8.0,0.0
25000.0,60,16.82,2.0,2,90000.0,1,2.49,0.0,9.0,1.0
19750.0,36,15.58,5.0,2,55000.0,0,22.43,0.0,23.0,0.0
19750.0,60,18.3,4.0,1,44000.0,1,15.87,0.0,13.0,0.0
18550.0,36,7.88,3.0,1,103000.0,1,18.17,0.0,11.0,0.0
6000.0,36,10.75,6.0,3,51000.0,1,21.74,0.0,12.0,0.0
5000.0,36,14.72,1.0,1,30240.0,1,10.28,0.0,11.0,0.0
9000.0,36,14.35,2.0,1,40020.0,1,3.48,0.0,6.0,0.0
10000.0,36,7.14,9.0,2,135000.0,0,6.17,0.0,7.0,0.0
4000.0,60,11.12,3.0,1,33000.0,1,13.09,0.0,14.0,0.0
1600.0,60,11.12,10.0,1,71200.0,0,14.8,0.0,5.0,0.0
2400.0,36,17.93,10.0,1,35004.0,1,8.78,0.0,4.0,0.0
12000.0,60,17.56,5.0,1,65000.0,1,9.9,0.0,10.0,0.0
24000.0,60,17.19,1.0,1,39804.0,0,9.5,1.0,9.0,0.0
3000.0,36,14.35,0.0,1,21600.0,1,16.61,0.0,6.0,0.0
2000.0,60,13.98,10.0,1,22800.0,0,13.63,0.0,5.0,0.0
2500.0,36,7.14,2.0,3,9900.0,1,19.76,0.0,17.0,0.0
3000.0,60,17.19,10.0,2,540000.0,0,0.0,1.0,2.0,0.0
8000.0,36,7.88,4.0,2,60000.0,1,21.76,0.0,7.0,0.0
11000.0,36,7.88,10.0,3,67656.0,1,10.07,0.0,5.0,0.0
5000.0,60,13.23,5.0,2,80000.0,1,8.83,1.0,4.0,0.0
10000.0,36,7.88,1.0,1,73000.0,1,17.03,0.0,14.0,0.0
14000.0,60,11.86,1.0,1,35004.0,1,8.23,0.0,5.0,0.0
6500.0,60,11.12,6.0,2,40000.0,0,12.78,0.0,9.0,0.0
9000.0,60,7.88,10.0,2,57000.0,1,8.0,0.0,14.0,0.0
4500.0,60,15.21,10.0,2,70782.4,1,5.56,1.0,5.0,0.0
7000.0,60,17.56,4.0,2,68000.0,0,13.54,0.0,14.0,0.0
4000.0,36,7.88,10.0,2,85000.0,1,6.49,0.0,7.0,0.0
3000.0,36,11.49,0.0,1,24996.0,1,5.38,0.0,10.0,0.0
10000.0,60,11.86,3.0,2,81000.0,1,10.83,0.0,7.0,0.0
10000.0,36,11.86,2.0,2,74004.0,1,18.52,0.0,9.0,0.0
10000.0,60,7.88,0.0,1,46800.0,1,22.15,0.0,7.0,0.0
2500.0,36,13.61,0.0,1,27000.0,1,1.87,0.0,2.0,0.0
3200.0,60,13.98,3.0,3,45000.0,1,22.72,0.0,15.0,0.0
10000.0,36,7.14,5.0,2,90000.0,1,1.65,0.0,6.0,0.0
5500.0,36,7.51,10.0,2,126000.0,1,10.44,1.0,15.0,0.0
1300.0,36,13.61,5.0,1,45000.0,1,1.07,0.0,2.0,0.0
7000.0,60,10.75,3.0,1,53000.0,1,9.26,0.0,6.0,0.0
8000.0,60,13.98,0.0,1,60000.0,1,23.3,0.0,20.0,0.0
3200.0,36,7.51,0.0,2,48000.0,1,14.65,0.0,8.0,0.0
1500.0,36,14.35,2.0,1,48720.0,1,21.75,0.0,6.0,0.0
25000.0,60,11.86,1.0,2,100000.0,1,14.27,0.0,8.0,0.0
6250.0,60,17.56,4.0,2,34400.0,1,0.52,3.0,5.0,0.0
4200.0,60,7.51,0.0,1,36000.0,1,15.0,0.0,6.0,0.0
7200.0,36,7.88,9.0,2,69000.0,1,18.54,0.0,16.0,0.0
4000.0,36,6.39,2.0,1,42000.0,1,1.29,0.0,7.0,0.0
18000.0,36,10.75,3.0,3,81120.0,1,7.94,0.0,13.0,0.0
24000.0,60,16.32,3.0,2,132000.0,0,12.67,0.0,8.0,1.0
8400.0,36,11.49,3.0,1,32000.0,1,23.78,0.0,17.0,0.0
5000.0,36,13.98,5.0,1,87000.0,1,5.92,0.0,11.0,0.0
7000.0,36,14.35,10.0,1,19200.0,1,13.0,0.0,5.0,1.0
8500.0,36,14.35,0.0,3,39000.0,1,22.74,1.0,15.0,0.0
3000.0,36,14.84,4.0,2,62000.0,1,21.83,0.0,12.0,0.0
10000.0,36,7.51,4.0,2,103000.0,1,1.12,0.0,16.0,0.0
1600.0,60,15.58,10.0,3,110000.0,1,5.41,0.0,12.0,1.0
6000.0,36,7.14,9.0,1,155000.0,1,1.53,0.0,11.0,0.0
8000.0,60,17.19,4.0,1,30000.0,1,8.68,0.0,8.0,0.0
10000.0,36,10.38,9.0,3,300000.0,1,0.9,0.0,5.0,0.0
6925.0,36,7.88,3.0,1,39500.0,1,12.06,0.0,5.0,0.0
10000.0,36,15.58,4.0,1,25920.0,1,13.75,0.0,10.0,0.0
15000.0,60,19.41,10.0,1,60000.0,0,15.06,0.0,3.0,1.0
10000.0,60,15.95,10.0,2,51600.0,0,10.28,0.0,9.0,1.0
14000.0,60,11.49,1.0,2,230000.0,1,12.68,0.0,12.0,0.0
8000.0,36,11.49,2.0,1,92004.0,1,12.76,0.0,13.0,0.0
12000.0,60,13.23,0.0,1,40000.0,0,20.49,0.0,6.0,0.0
2000.0,36,14.72,2.0,1,40000.0,1,6.81,0.0,2.0,0.0
16750.0,60,15.58,6.0,1,35000.0,1,18.1,1.0,10.0,0.0
10000.0,60,17.56,2.0,1,30000.0,0,20.72,0.0,13.0,0.0
2800.0,36,6.76,1.0,2,52800.0,1,12.8,0.0,13.0,0.0
9000.0,60,11.49,10.0,2,69996.0,1,8.66,0.0,23.0,0.0
14000.0,36,7.88,0.0,1,30548.0,0,18.38,0.0,9.0,0.0
9000.0,60,7.88,5.0,1,68000.0,1,12.74,0.0,9.0,0.0
10000.0,60,13.98,8.0,2,60000.0,1,18.4,0.0,9.0,0.0
8000.0,60,16.32,2.0,1,35000.0,1,17.73,0.0,12.0,0.0
11200.0,36,13.23,7.0,1,34800.0,0,7.07,0.0,10.0,0.0
1750.0,36,13.61,3.0,2,38400.0,0,16.34,0.0,4.0,0.0
6000.0,36,7.51,6.0,2,75000.0,1,11.95,0.0,11.0,0.0
5000.0,36,7.14,5.0,1,50004.0,1,7.78,0.0,5.0,0.0
4200.0,60,16.82,10.0,2,66000.0,1,16.69,0.0,9.0,0.0
12000.0,36,7.51,10.0,2,170004.0,1,12.35,0.0,13.0,0.0
12250.0,36,7.51,10.0,2,60000.0,1,12.52,0.0,12.0,0.0
8000.0,60,7.88,4.0,1,38000.0,1,14.78,0.0,16.0,0.0
5000.0,60,7.88,10.0,3,44000.0,1,13.31,0.0,7.0,0.0
7500.0,60,10.75,9.0,1,43452.0,1,16.63,0.0,6.0,0.0
3000.0,36,7.51,7.0,3,42000.0,1,16.66,0.0,8.0,0.0
16000.0,60,18.3,4.0,1,48000.0,0,10.72,0.0,7.0,0.0
8000.0,36,7.14,9.0,1,67000.08,1,14.04,0.0,12.0,0.0
12000.0,60,15.95,3.0,2,114000.0,1,12.85,2.0,12.0,0.0
6000.0,36,13.98,1.0,1,56160.0,1,18.61,0.0,16.0,0.0
8400.0,60,13.23,2.0,1,45000.0,0,10.67,0.0,9.0,0.0
7000.0,36,7.14,5.0,2,60000.0,1,6.36,0.0,11.0,0.0
10000.0,60,13.61,10.0,2,78000.0,1,11.18,0.0,11.0,0.0
8000.0,36,7.51,2.0,1,68500.0,1,20.93,0.0,13.0,0.0
5000.0,36,14.35,1.0,1,51996.0,1,18.35,2.0,5.0,0.0
8000.0,36,14.84,4.0,1,25000.0,1,6.48,0.0,5.0,0.0
2250.0,36,10.38,4.0,1,42000.0,1,23.97,0.0,10.0,0.0
10000.0,60,10.38,6.0,2,90000.0,1,1.15,0.0,12.0,0.0
13200.0,60,17.56,4.0,2,140000.0,1,9.57,0.0,10.0,0.0
6000.0,60,11.49,3.0,1,24000.0,1,10.65,0.0,7.0,0.0
4000.0,36,14.35,5.0,2,40000.0,1,19.89,0.0,15.0,0.0
15000.0,36,10.38,2.0,2,75744.0,1,16.87,0.0,17.0,0.0
15000.0,60,17.56,10.0,2,75000.0,1,13.02,0.0,7.0,1.0
12500.0,36,7.88,3.0,1,70000.0,1,19.1,0.0,10.0,0.0
16000.0,60,15.95,4.0,1,51996.0,1,16.43,0.0,7.0,0.0
13600.0,60,15.21,2.0,2,45500.0,1,22.5,0.0,12.0,0.0
8000.0,36,13.61,6.0,1,25000.0,1,12.29,0.0,10.0,1.0
3300.0,36,6.39,10.0,2,35004.0,1,12.79,0.0,6.0,0.0
2200.0,36,13.23,0.0,1,12000.0,1,4.8,1.0,6.0,0.0
14000.0,36,10.38,2.0,2,43900.0,1,5.74,0.0,9.0,0.0
10000.0,36,7.88,6.0,1,38244.0,1,19.71,0.0,13.0,0.0
8500.0,60,11.49,4.0,2,27000.0,0,0.89,0.0,12.0,0.0
8000.0,60,11.49,4.0,2,120000.0,1,0.5,0.0,4.0,0.0
12000.0,60,11.12,3.0,1,40000.0,1,16.28,0.0,10.0,0.0
7000.0,60,16.45,2.0,1,26004.0,0,1.94,0.0,5.0,0.0
8500.0,36,7.51,1.0,1,21000.0,1,21.31,0.0,6.0,0.0
8000.0,36,7.14,9.0,2,54000.0,0,9.07,0.0,10.0,0.0
24000.0,36,10.25,2.0,1,80000.0,1,18.63,0.0,8.0,0.0
12500.0,60,13.23,2.0,2,54996.0,1,18.15,0.0,20.0,0.0
8400.0,36,14.84,3.0,1,130000.0,0,8.28,0.0,8.0,0.0
5600.0,36,14.84,7.0,1,75000.0,1,4.32,1.0,10.0,0.0
8550.0,36,7.88,3.0,1,66000.0,1,16.76,0.0,8.0,0.0
5000.0,36,10.38,6.0,1,42996.0,1,17.75,0.0,11.0,0.0
5600.0,60,15.21,2.0,1,40000.0,0,10.32,0.0,4.0,0.0
10000.0,36,14.35,1.0,2,62000.0,0,20.63,0.0,8.0,0.0
13000.0,36,7.51,6.0,2,140000.0,1,10.95,0.0,14.0,0.0
10000.0,36,16.45,4.0,1,70000.0,1,24.02,0.0,12.0,0.0
23050.0,36,14.35,10.0,2,200000.0,1,14.18,0.0,12.0,0.0
11000.0,36,11.86,9.0,1,69996.0,1,12.39,1.0,15.0,0.0
6000.0,36,15.58,9.0,2,65827.0,0,9.24,0.0,4.0,0.0
5800.0,36,14.72,2.0,1,18000.0,1,1.13,0.0,2.0,0.0
14400.0,36,7.51,4.0,2,117000.0,1,7.26,0.0,12.0,0.0
12000.0,36,13.98,5.0,3,56004.0,1,8.46,0.0,8.0,0.0
22000.0,60,13.98,10.0,1,64800.0,1,8.69,0.0,4.0,0.0
2400.0,60,16.32,3.0,1,20800.0,0,10.44,0.0,3.0,0.0
15000.0,60,15.95,2.0,1,56000.0,1,7.93,0.0,9.0,0.0
3000.0,36,13.98,7.0,1,14400.0,1,12.67,0.0,4.0,0.0
6000.0,36,15.21,2.0,1,69400.0,1,15.77,0.0,9.0,0.0
7800.0,36,14.84,2.0,1,60000.0,1,5.54,1.0,3.0,0.0
4000.0,36,11.86,2.0,2,50000.0,1,19.99,0.0,5.0,0.0
3000.0,36,7.14,5.0,1,40000.0,1,23.4,0.0,16.0,0.0
9600.0,60,16.82,2.0,1,54000.0,0,14.49,0.0,6.0,0.0
7000.0,36,7.88,10.0,2,45673.92,1,11.59,0.0,10.0,0.0
5600.0,36,11.12,10.0,1,72000.0,0,19.85,0.0,11.0,0.0
6000.0,36,11.49,0.0,1,53000.0,1,5.14,0.0,8.0,0.0
10000.0,36,14.35,3.0,2,52000.0,1,2.33,0.0,5.0,0.0
20000.0,60,11.86,10.0,1,68000.0,1,10.36,0.0,14.0,0.0
5000.0,36,7.14,3.0,1,25000.0,1,10.03,0.0,17.0,0.0
12000.0,36,7.88,9.0,2,160000.0,1,10.6,0.0,10.0,0.0
15000.0,36,7.88,5.0,1,120000.0,1,3.9,0.0,8.0,0.0
18000.0,36,13.98,1.0,2,96300.0,1,17.76,1.0,11.0,0.0
20000.0,60,11.49,0.0,2,83000.0,1,9.15,0.0,9.0,0.0
12000.0,36,10.75,0.0,2,60000.0,1,13.66,2.0,11.0,0.0
6000.0,60,13.61,3.0,3,36000.0,1,19.87,0.0,12.0,1.0
5000.0,60,13.61,10.0,2,45000.0,1,9.84,0.0,9.0,0.0
16000.0,60,15.95,10.0,1,98582.68,1,24.47,0.0,12.0,0.0
2500.0,36,13.61,4.0,1,42000.0,1,8.89,0.0,2.0,0.0
6000.0,36,11.86,4.0,1,81000.0,0,17.44,0.0,10.0,0.0
7200.0,60,18.3,5.0,2,45000.0,1,12.43,0.0,3.0,0.0
6000.0,36,11.86,10.0,2,92000.0,1,7.87,0.0,7.0,1.0
25000.0,60,13.61,2.0,1,126504.0,1,21.8,0.0,13.0,0.0
4000.0,60,11.86,6.0,2,28800.0,1,0.54,0.0,7.0,0.0
4800.0,36,10.75,10.0,1,69000.0,1,11.01,0.0,7.0,0.0
2000.0,36,6.39,1.0,1,37315.0,1,1.19,0.0,8.0,0.0
13600.0,36,16.32,5.0,2,90000.0,1,8.69,0.0,7.0,0.0
20000.0,36,11.49,5.0,2,94692.0,1,14.12,0.0,7.0,0.0
23000.0,60,16.82,8.0,2,132000.0,1,13.88,1.0,11.0,0.0
6000.0,36,11.12,10.0,2,225000.0,1,5.85,0.0,15.0,0.0
25000.0,36,15.95,3.0,1,78000.0,1,5.58,0.0,7.0,0.0
20000.0,36,13.23,10.0,2,122000.0,1,14.28,0.0,10.0,0.0
8000.0,60,15.58,4.0,1,38484.0,1,22.73,0.0,6.0,0.0
18200.0,36,7.51,2.0,2,61000.0,1,12.0,0.0,9.0,0.0
5500.0,36,10.38,4.0,2,27996.0,1,14.92,0.0,9.0,0.0
6000.0,36,7.14,10.0,2,65000.0,1,9.03,0.0,6.0,0.0
4000.0,36,7.88,3.0,3,28000.0,1,10.16,0.0,5.0,0.0
18000.0,36,7.88,3.0,2,95000.0,1,21.5,0.0,17.0,0.0
8000.0,36,11.86,1.0,1,46875.0,1,17.15,0.0,13.0,0.0
10000.0,60,13.23,2.0,1,40000.0,1,3.48,0.0,8.0,0.0
12000.0,36,10.38,3.0,1,62000.0,1,1.99,0.0,6.0,0.0
2500.0,36,16.32,9.0,1,54000.0,1,14.96,0.0,3.0,0.0
6400.0,60,16.45,2.0,1,43080.0,1,18.33,0.0,8.0,0.0
14000.0,60,16.82,4.0,2,80000.0,0,14.05,0.0,12.0,0.0
25000.0,60,13.23,10.0,2,120000.0,1,15.73,0.0,12.0,0.0
7200.0,60,13.61,0.0,1,37400.0,1,14.05,0.0,6.0,0.0
3500.0,60,7.51,10.0,2,65000.0,1,4.34,0.0,15.0,0.0
4975.0,36,6.76,0.0,1,75000.0,1,1.76,0.0,10.0,0.0
10000.0,36,7.51,3.0,1,40000.0,1,3.54,0.0,5.0,0.0
15000.0,60,11.86,3.0,2,67000.0,1,8.79,0.0,11.0,0.0
6000.0,36,13.98,4.0,1,75000.0,1,7.73,0.0,6.0,1.0
24000.0,36,7.88,7.0,2,72000.0,1,7.4,0.0,7.0,0.0
17000.0,36,11.12,10.0,1,115000.0,1,23.58,0.0,11.0,0.0
8000.0,36,11.12,3.0,1,57996.0,1,21.81,0.0,8.0,0.0
18000.0,60,11.12,1.0,2,73000.0,0,1.33,0.0,10.0,0.0
5700.0,36,13.23,3.0,2,44000.0,1,17.89,0.0,15.0,0.0
1000.0,36,16.32,1.0,1,12000.0,1,0.0,0.0,3.0,0.0
5000.0,36,13.23,3.0,2,64000.0,1,19.71,0.0,13.0,0.0
